UID,ANTENNA,BAND,TIME,CALDATA_ID,FREQ_MEAN,AZ,EL,REL_OFF_X,REL_OFF_Y,ABS_OFF_X,ABS_OFF_Y,ERR_X,ERR_Y,BW_X,BW_Y
uid://A002/Xa2300a/Xa8a,DA49,ALMA_RB_06,2015-06-04 02:06:16.656000,CalData_1,230514562500.05,39.84187994890575,54.33572894343465,1.9926261962081044,0.6715098313741954,594.8330531445042,-132.1254678815231,0.0396633500974306,0.04008267046884909,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA54,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.633331204439552,46.563907515923354,-2.1071316485229596,1.1817016919207701,389.38468758466666,-97.17694486304599,0.04036295142215271,0.04072768386642882,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA55,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.63642817871798,46.5607873851199,-0.05173211473443097,-1.1243128150134456,201.09975003865424,-148.95521773287504,0.051415662057883726,0.05121818669256241,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV12,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.0492821176825,79.74855881425633,-0.9298273510589445,0.7127107121933254,204.49887155954372,-395.0475891243286,0.025806111767070504,0.025886235516967004,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV13,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04123931530165,79.74805501857348,0.8930036796873706,5.789534962878457,267.4918307518793,-593.237110853153,0.03688139494808847,0.033893669815146965,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA57,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.636817553067885,46.562350304289446,1.2031551585933906,1.8397664778582796,337.48019567335285,-396.6198294257766,0.049087498187903214,0.048803734579923826,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA59,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637286134849269,46.56221406926143,-2.9253718785727667,3.5875526303591747,381.9365869684542,-375.5001029072941,0.040918098675230975,0.04043670643084621,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV14,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.04713607456077,79.7462079312203,-4.347577222795498,-0.9993115668714188,482.4880239430626,-592.2404577834249,0.025689091492567956,0.026995820757183597,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV15,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05431923579044,79.74683480826549,-0.1033387593151431,-0.6394841761151705,269.45194283213436,-389.55684962048326,0.028031055861818293,0.027998329590246725,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA60,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637426671384015,46.55869984522617,-2.6215329937162126,6.337422941474607,384.55548106133034,-408.0191604143432,0.057445829465607445,0.052993032298370754,25.567798997508977,25.567798997508977
