UID,ANTENNA,ATM_CORR,BB,BAND,CALDATA_ID,REF_ANT,TIME,delay_X,delay_Y,error_X,error_Y
uid://A002/Xa2300a/X113,DA50,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.337429261375836e-14,-5.369765049278996e-11,1.2706571038412218e-11,2.141809472833156e-11
uid://A002/Xa2300a/X113,DV22,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-4.782717971663075e-11,3.9035618487615054e-11,2.5682022480877365e-11,2.4484452659789824e-11
uid://A002/Xa2300a/X113,DV23,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,6.80559775201317e-11,-1.3149344460505752e-11,1.5007866477345644e-11,9.914751311623782e-12
uid://A002/Xa2300a/X113,DV24,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,2.252871673935619e-11,-2.3413986027787104e-11,1.1730031009016262e-11,9.794546250441183e-12
uid://A002/Xa2300a/X113,DV25,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-2.0052339996801116e-11,-7.249601613468215e-11,9.877543227787555e-12,9.186020000218065e-12
uid://A002/Xa2300a/X113,DA42,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X113,DA43,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-2.4158579650657153e-11,1.2816609752663854e-11,1.156379419303688e-11,1.9878505091996956e-11
uid://A002/Xa2300a/X113,DA44,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,1.5384863522038827e-12,-6.6478567442573855e-12,1.5616414411612212e-11,2.091166476092532e-11
uid://A002/Xa2300a/X113,DV16,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-1.494943058233389e-11,-8.274287505161126e-11,9.956933715027372e-12,2.7834796967329822e-11
uid://A002/Xa2300a/X113,DV17,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,1.2252830694503558e-11,-2.7708493485767427e-11,1.3137099741378222e-10,3.049390254195039e-11
uid://A002/Xa2300a/X113,DV18,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,5.109256420721131e-11,3.128416579609161e-12,1.429297912663996e-11,1.2107346375467287e-11
uid://A002/Xa2300a/X113,DV19,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,8.619404669174546e-12,-6.277604824855842e-11,1.2315917383154407e-11,1.709614567968476e-11
uid://A002/Xa2300a/X113,DV20,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,3.192998990209084e-11,7.952126370586177e-13,1.3574488755274672e-11,2.13828676987049e-11
uid://A002/Xa2300a/X113,DV21,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,6.121035102391037e-12,-2.769610929487243e-11,1.0444075292104227e-11,2.8161415907557164e-11
uid://A002/Xa2300a/X113,DV22,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-7.270930819230914e-12,-1.896236986875799e-11,1.821276636448932e-11,2.014453708010233e-11
uid://A002/Xa2300a/X113,DA51,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,6.84330890565743e-12,-4.957429952656689e-11,2.1086419069171747e-11,2.4795155512125078e-11
uid://A002/Xa2300a/X113,DA52,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.528983016585439e-11,-3.306881851683485e-11,3.253251140700186e-11,2.12624640116843e-11
uid://A002/Xa2300a/X113,DA53,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,7.310738819876761e-12,-5.41760560024418e-11,9.484341263743534e-12,2.6677195175128787e-11
uid://A002/Xa2300a/X113,DA54,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,1.3811008760244992e-11,-2.991852598999145e-11,1.596780173362955e-11,2.0543528683747425e-11
uid://A002/Xa2300a/X113,DA55,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-5.330322988550407e-12,-5.428698116038966e-11,1.464466742318038e-11,1.5295549549154686e-11
uid://A002/Xa2300a/X113,DA57,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,4.3738606486654064e-11,-1.0199859620113605e-13,1.9623814725977518e-11,2.757251892082646e-11
uid://A002/Xa2300a/X113,DA59,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.191142232932375e-11,-7.406640405160925e-12,2.3954714947760358e-11,2.1514246981158003e-11
uid://A002/Xa2300a/X113,DV23,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.0857257801144549e-11,-8.595169020964022e-11,1.2098544388550181e-11,2.1400027583329262e-11
uid://A002/Xa2300a/X113,DV24,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,2.945289845346366e-11,1.7177105224308598e-11,1.368318132410895e-11,2.6722925955402488e-11
uid://A002/Xa2300a/X113,DV25,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-3.0723999733250906e-11,-6.456821188827178e-11,1.1702059460327874e-11,1.2754070369269677e-11
uid://A002/Xa2300a/X113,DA45,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.8491456196118028e-12,2.1942517247630633e-11,1.5645406845066212e-11,1.6704790328780916e-11
uid://A002/Xa2300a/X113,DA47,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-8.578404479819834e-12,1.8427802686571404e-11,1.493628311310946e-11,2.0823873875253085e-11
uid://A002/Xa2300a/X113,DA49,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-7.954309953761562e-12,4.87906937074456e-12,1.515246435268569e-11,7.098814158029709e-12
uid://A002/Xa2300a/X113,DA50,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.3376188177927073e-11,2.3154263228963856e-11,1.2554883348225854e-11,1.4542803593309284e-11
uid://A002/Xa2300a/X113,DA51,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,2.533570922502726e-11,4.744112741539297e-11,1.9024327252425977e-11,1.0923545921970312e-11
uid://A002/Xa2300a/X113,DA52,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-2.2596379628536667e-11,1.052248826266533e-11,1.818106949713627e-11,1.5960278237914238e-11
uid://A002/Xa2300a/X113,DA53,AP_UNCORRECTED,BB_3,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.030097361576221e-11,2.048711894575561e-11,1.4241406665060907e-11,1.0027523950073558e-11
uid://A002/Xa2300a/X113,DV23,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-1.1126424434571014e-11,-8.620900521227881e-11,1.1927535348288387e-11,2.1562180860246194e-11
uid://A002/Xa2300a/X113,DV24,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,2.9005938276260856e-11,1.6617877213187526e-11,1.3539253919392369e-11,2.6787509710413104e-11
uid://A002/Xa2300a/X113,DV25,AP_UNCORRECTED,BB_1,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-2.9672712203998586e-11,-6.401493224394983e-11,1.1777817436608995e-11,1.2359504912573538e-11
uid://A002/Xa2300a/X113,DA42,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X113,DA43,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-3.8448043360173045e-11,-4.581057061470162e-11,2.4403536483252886e-11,2.0726835178730418e-11
uid://A002/Xa2300a/X113,DA44,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-5.98278093733029e-11,-2.8238354363163687e-11,9.9392256577846e-12,1.4321981101073078e-11
uid://A002/Xa2300a/X113,DA45,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-1.2201528849786758e-11,-3.067699913539279e-11,1.468882827870832e-11,1.1110962844229633e-11
uid://A002/Xa2300a/X113,DA60,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.5897207161774674e-11,-3.1862537781812694e-12,1.4057784450405286e-11,2.507031214571409e-11
uid://A002/Xa2300a/X113,DA61,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,7.788453909585158e-11,1.3697045234128957e-11,2.449973904306013e-11,1.3067743068195803e-11
uid://A002/Xa2300a/X113,DA62,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,4.2254408305630875e-11,-6.1221149677548325e-12,1.4263463674057952e-11,1.802742677359248e-11
uid://A002/Xa2300a/X113,DA63,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,7.784798847221275e-12,-5.411739806282512e-11,4.002129530555898e-11,2.0799559991013794e-11
uid://A002/Xa2300a/X113,DA64,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-4.186281529761082e-12,-4.4861499931547755e-11,2.8604014989941362e-11,7.975670471283003e-12
uid://A002/Xa2300a/X113,DV01,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-2.6880839568144133e-11,-1.0660456545297237e-10,1.8111824540145705e-11,2.763670889360803e-11
uid://A002/Xa2300a/X113,DV05,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-2.7718976419732755e-11,-5.509058487174201e-11,2.1527070057092423e-11,2.514404830178396e-11
uid://A002/Xa2300a/X113,DA42,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-0.0,-0.0,0.0,0.0
uid://A002/Xa2300a/X113,DA43,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-3.872910325775081e-11,-4.608559367458298e-11,2.447283001250078e-11,2.0519868790258577e-11
uid://A002/Xa2300a/X113,DA44,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-6.081780912214896e-11,-2.8780960253937948e-11,1.0071124489918759e-11,1.4181416457814677e-11
uid://A002/Xa2300a/X113,DA45,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.3075759225378292e-11,-3.1236686848234996e-11,1.476099624475591e-11,1.1354642052985309e-11
uid://A002/Xa2300a/X113,DA47,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.1924760658088562e-11,-1.5750890175469934e-11,9.33707364897396e-12,1.0472512614045915e-11
uid://A002/Xa2300a/X113,DA49,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.2197551128856343e-11,-2.4404294557411887e-11,1.1649021157411621e-11,8.304062298902792e-12
uid://A002/Xa2300a/X113,DA50,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-2.868865214833427e-11,-2.83408053969314e-11,8.463687216353488e-12,1.2926231265919519e-11
uid://A002/Xa2300a/X25,DA53,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.832666180270892e-12,1.563694833339735e-11,1.1840764480020027e-11,1.3464121310924337e-11
uid://A002/Xa2300a/X25,DA54,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,2.3972317186871095e-13,2.1339936762121425e-11,1.9477090079655923e-11,1.1523833103044279e-11
uid://A002/Xa2300a/X25,DA55,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,1.3141339579025857e-11,2.211113236949558e-11,1.409504544330753e-11,1.3616231406277102e-11
uid://A002/Xa2300a/X25,DA57,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.094471822199461e-11,3.3712255209650266e-11,2.1127636098960956e-11,2.671601308235072e-11
uid://A002/Xa2300a/X25,DA59,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.431521733432419e-11,4.607632331232736e-11,1.1076669095833047e-11,1.2957848335992672e-11
uid://A002/Xa2300a/X25,DA60,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.711503508361467e-11,-3.062035867917867e-12,6.371440267743944e-12,1.7223902859520024e-11
uid://A002/Xa2300a/X25,DA61,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,4.249159357705423e-11,5.7570101463788603e-11,1.9822702507221734e-11,1.72047254914931e-11
uid://A002/Xa2300a/X113,DA47,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-1.1075497290125025e-11,-1.5351211621328353e-11,9.432564972156054e-12,1.0433162146716857e-11
uid://A002/Xa2300a/X113,DA49,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-1.0691997634482142e-11,-2.33820549727648e-11,1.1120118714735838e-11,8.342168969499575e-12
uid://A002/Xa2300a/X113,DA50,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-2.7982501732415344e-11,-2.7501884450331637e-11,8.342834235952612e-12,1.2772258944915293e-11
uid://A002/Xa2300a/X113,DA51,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,4.112920941323761e-12,-9.671442466330227e-12,1.3547865954088856e-11,1.6806963806792474e-11
uid://A002/Xa2300a/X113,DA52,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,1.52409213721727e-11,-4.0693132891123085e-11,9.320989292904702e-12,2.8588378192528907e-11
uid://A002/Xa2300a/X113,DA53,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-1.4172128097802994e-12,-8.585796136550972e-12,1.1205663133506683e-11,1.7086141529398802e-11
uid://A002/Xa2300a/X113,DA54,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,1.848149931704679e-11,-1.4903116718131826e-12,8.978867996334294e-12,2.7630415316837187e-11
uid://A002/Xa2300a/X113,DV07,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.7768360527646863e-11,-3.24943960627877e-11,3.04653281768541e-11,1.597716750567635e-11
uid://A002/Xa2300a/X113,DV10,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,3.076445695415764e-11,-2.7206105424060212e-11,9.602977267542112e-12,1.1858598304714807e-11
uid://A002/Xa2300a/X113,DV11,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.0120596161410376e-11,2.1534610900042495e-11,1.468933308323983e-11,2.2301615415498688e-11
uid://A002/Xa2300a/X113,DV12,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,1.233194709543417e-11,-5.857404838938152e-11,1.8271740023778626e-11,1.1303027958042833e-11
uid://A002/Xa2300a/X113,DV13,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-2.949929883699909e-11,5.1673221257431123e-11,3.499378217752813e-11,3.2913411579515994e-11
uid://A002/Xa2300a/X113,DV14,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-3.086128921858666e-11,-1.0623917544305694e-11,2.0579806955800528e-11,1.0638017376718434e-11
uid://A002/Xa2300a/X113,DV15,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,7.264874118950715e-11,-1.1143762128351664e-11,1.1685388767723737e-11,3.1222212315551445e-11
uid://A002/Xa2300a/X113,DA51,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,3.0736060398217635e-12,-1.0592660429353806e-11,1.3713267500714554e-11,1.665315975396542e-11
uid://A002/Xa2300a/X113,DA52,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,1.420843304122954e-11,-4.100860276357032e-11,9.630416256123375e-12,2.83437804476927e-11
uid://A002/Xa2300a/X113,DA53,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-2.4736636350386476e-12,-9.041595597225616e-12,1.095531651507109e-11,1.7105641555992257e-11
uid://A002/Xa2300a/X113,DA54,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,1.7776965663407474e-11,-2.17183606168736e-12,8.89140063659033e-12,2.7266681967841322e-11
uid://A002/Xa2300a/X113,DA55,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-9.283771668089358e-12,-1.4851885346556237e-11,3.209164184392321e-11,1.1328631609186512e-11
uid://A002/Xa2300a/X113,DA57,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-9.803727924959094e-13,-1.881713968671095e-12,1.1019323474525944e-11,2.3555520381468575e-11
uid://A002/Xa2300a/X113,DA59,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,2.375775444429795e-11,-5.136494528323876e-13,7.129720425158581e-12,1.2775039706647284e-11
uid://A002/Xa2300a/X25,DA62,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.719010169267456e-11,5.243946249455789e-11,1.3580982692606991e-11,1.9035288970070674e-11
uid://A002/Xa2300a/X25,DA63,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.319957156411313e-11,2.4361871894806875e-11,9.07427258334259e-12,2.012242629467753e-11
uid://A002/Xa2300a/X25,DA64,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,7.69267028549736e-12,1.550108305603537e-11,1.2406109126117393e-11,1.3823187386408087e-11
uid://A002/Xa2300a/X25,DV01,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-3.566869369309167e-11,-2.2792028681051235e-11,7.553720669795094e-12,1.6738376309999303e-11
uid://A002/Xa2300a/X25,DV05,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,-1.0034723052498862e-11,3.253230150546127e-12,1.3493730438574048e-11,3.415228169711959e-11
uid://A002/Xa2300a/X25,DV07,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,2.3270722154800083e-11,2.9343544954985035e-11,1.0380084812522394e-11,1.9405104259573314e-11
uid://A002/Xa2300a/X113,DA55,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-8.071468840520346e-12,-1.4452083627047863e-11,3.16131044952872e-11,1.154511122120061e-11
uid://A002/Xa2300a/X113,DA57,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,-2.635549961051923e-14,-1.3442980452763043e-12,1.1039841783799798e-11,2.3593620113171454e-11
uid://A002/Xa2300a/X113,DA59,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,2.488195934013948e-11,1.6568568891005275e-13,6.774058310815567e-12,1.2599634877097365e-11
uid://A002/Xa2300a/X113,DA60,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,2.7909390076796825e-11,-8.054813760427493e-11,9.217822685703148e-12,1.9783175098098127e-11
uid://A002/Xa2300a/X113,DA61,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,1.1489720633250933e-11,7.234471268574572e-13,1.1332529532837032e-11,2.3310200991666363e-11
uid://A002/Xa2300a/X113,DA62,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,2.3691907810596824e-11,-1.7351760653316894e-11,1.0107218881283409e-11,1.2800383149269567e-11
uid://A002/Xa2300a/X113,DA63,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_5,DA42,2015-06-03 23:53:56.160000,6.348167217590239e-12,-1.2615144172334336e-11,1.084282143237747e-11,1.205823375177717e-11
uid://A002/Xa2300a/X113,DV16,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-8.514121352387605e-11,-6.107332695126644e-11,1.716890345171418e-11,1.4157904883183026e-11
uid://A002/Xa2300a/X113,DV17,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.6796947513442184e-11,-8.168299370225895e-11,3.083524408031835e-11,2.1178635234431198e-11
uid://A002/Xa2300a/X113,DV18,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,2.6675056261082908e-11,-2.8445058808390655e-11,2.8694246631544296e-11,1.7625024703593617e-11
uid://A002/Xa2300a/X113,DV19,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-1.95150094001173e-11,-8.804239282067527e-11,2.8514331520956837e-11,1.974260858961241e-11
uid://A002/Xa2300a/X113,DV20,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,7.096298808989543e-12,-5.038754483099872e-11,1.5245445530998047e-11,2.178413699427395e-11
uid://A002/Xa2300a/X113,DV21,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-8.30277860353057e-12,-5.726884244605657e-11,1.9119476835083304e-11,2.1315600326476947e-11
uid://A002/Xa2300a/X113,DV22,AP_UNCORRECTED,BB_4,ALMA_RB_06,CalData_2,DA42,2015-06-03 23:52:19.056000,-3.2064097904571653e-11,-8.478075880224978e-11,1.9835884670915682e-11,2.0387134688770736e-11
uid://A002/Xa2300a/X113,DA60,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,2.7523736761958517e-11,-8.068828938334605e-11,9.597118239002e-12,1.9862746863941183e-11
uid://A002/Xa2300a/X113,DA61,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,1.0700267061292124e-11,4.440297684659561e-13,1.0966516757193734e-11,2.318289657465833e-11
uid://A002/Xa2300a/X113,DA62,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,2.315958709531163e-11,-1.7974160354539137e-11,1.0227564455067562e-11,1.285494367203599e-11
uid://A002/Xa2300a/X113,DA63,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,5.361325099151326e-12,-1.2908959491630956e-11,1.0680106972416059e-11,1.1960879335581875e-11
uid://A002/Xa2300a/X113,DA64,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-1.4913564090265896e-12,7.602564411346435e-12,2.3149451106041496e-11,1.1867275391541643e-11
uid://A002/Xa2300a/X113,DV01,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,-5.199770822250649e-11,-7.628563752914985e-11,1.3264503211096734e-11,1.0821306524466667e-11
uid://A002/Xa2300a/X113,DV05,AP_UNCORRECTED,BB_2,ALMA_RB_06,CalData_10,DA42,2015-06-03 23:58:53.808001,3.1581588039175656e-11,-3.586180657988436e-11,1.8293942749547654e-11,1.952450354170132e-11
uid://A002/Xa2300a/X25,DV10,AP_UNCORRECTED,BB_3,ALMA_RB_03,CalData_7,DA42,2015-06-03 23:20:52.128000,3.158497421940076e-11,4.59455980206247e-11,1.492546017334284e-11,1.2996333176307218e-11
